,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
103,96.99978756904602,151.9900289014683,32.21562576293945,0.734375,0.75390625,-0.00045864726416766644,62.94,45.0,80.03,0.0,76.06,22.56,0.0,104.24800000000002,30.488,0.0
104,97.00673151016235,151.9900289014683,32.21562576293945,0.734375,0.75390625,-0.0004551192105282098,60.86,45.0,77.6,0.0,78.14,23.86,0.0,104.24800000000002,30.488,0.0
105,97.08657765388489,117.30627369193815,32.21562576293945,0.734375,0.75390625,-0.00045864726416766644,58.4,45.0,75.68,0.0,80.6,23.86,0.0,104.24800000000002,30.488,0.0
106,97.1241807937622,117.30627369193815,32.21562576293945,0.734375,0.75390625,-0.0004268947523087263,58.4,45.0,75.68,0.0,80.6,23.86,0.0,104.24800000000002,30.488,0.0
107,97.14722537994385,117.30627369193815,32.21562576293945,0.734375,0.75390625,-0.0004268947523087263,58.4,45.0,75.21,0.0,80.6,24.61,0.0,104.24800000000002,30.488,0.0
108,97.1637601852417,117.30627369193815,32.21562576293945,0.734375,0.75390625,-0.00044982711551710963,56.35,45.0,73.63,0.0,82.65,24.61,0.0,104.24800000000002,30.488,0.0
109,97.18512082099915,117.30627369193815,32.21562576293945,0.734375,0.75390625,-0.0004304228350520134,56.35,45.0,73.63,0.0,82.65,24.61,0.0,104.24800000000002,30.488,0.0
110,97.28273630142212,117.30627369193815,32.21875,0.734375,0.75390625,-0.00044806310324929655,54.54,45.0,72.26,0.0,84.46,24.61,0.0,115.83200000000002,36.056,0.0
111,97.31193685531616,117.30627369193815,32.21875,0.734375,0.75390625,-0.0004639393591787666,54.54,45.0,71.69,0.0,84.46,25.48,0.0,115.83200000000002,36.056,0.0
112,97.31402039527893,117.30627369193815,32.21875,0.734375,0.75390625,-0.0004410069959703833,54.54,45.0,71.26,0.0,84.46,26.14,0.0,115.83200000000002,36.056,0.0
113,97.3592004776001,117.30627369193815,32.21875,0.734375,0.75390625,-0.0004251307400409132,54.54,45.0,71.26,0.0,84.46,26.14,0.0,115.83200000000002,36.056,0.0
114,97.4258189201355,117.30627369193815,32.21875,0.734375,0.75390625,-0.00043747894233092666,52.65,45.0,69.82,0.0,86.35,26.14,0.0,115.83200000000002,36.056,0.0
115,97.50596308708191,117.30627369193815,32.22187423706055,0.734375,0.75390625,-0.0004304228350520134,50.54,45.0,67.63,0.0,88.46,27.06,0.0,115.83200000000002,36.056,0.0
116,97.53645586967468,117.30627369193815,32.22187423706055,0.734375,0.75390625,-0.0004233666986692697,50.54,45.0,67.63,0.0,88.46,27.06,0.0,115.83200000000002,36.056,0.0
117,97.5695252418518,117.30627369193815,32.22187423706055,0.734375,0.75390625,-0.0004268947523087263,48.46,45.0,66.09,0.0,90.54,27.06,0.0,115.83200000000002,36.056,0.0
118,97.64110589027405,117.30627369193815,32.22187423706055,0.734375,0.75390625,-0.00042865879368036985,48.46,45.0,65.17,0.0,90.54,28.42,0.0,115.83200000000002,36.056,0.0
119,97.65282988548279,117.30627369193815,32.22500228881836,0.734375,0.75390625,-0.0004268947523087263,48.46,45.0,65.17,0.0,90.54,28.42,0.0,115.83200000000002,36.056,0.0
120,97.74327540397644,117.30627369193815,32.22500228881836,0.734375,0.75390625,-0.00037750197225250304,46.27,45.0,63.33,0.0,92.73,28.76,0.0,115.83200000000002,36.056,0.0
121,97.792813539505,156.28800606796273,32.22500228881836,0.734375,0.75390625,-0.00042865879368036985,46.27,45.0,62.65,0.0,92.73,29.76,0.0,115.83200000000002,36.056,0.0
122,97.84136700630188,156.28800606796273,32.22500228881836,0.734375,0.75390625,-0.0004021983768325299,46.27,45.0,62.65,0.0,92.73,29.76,0.0,115.83200000000002,36.056,0.0
123,97.86506199836731,156.28800606796273,32.228126525878906,0.734375,0.75390625,-0.0004021983768325299,42.42,45.0,59.33,0.0,96.58,30.52,0.0,115.83200000000002,36.056,0.0
124,97.89214134216309,156.28800606796273,32.228126525878906,0.734375,0.75390625,-0.00041807463276199996,42.42,45.0,59.33,0.0,96.58,30.52,0.0,127.41600000000003,42.831999999999994,0.0
125,97.90051579475403,156.28800606796273,32.228126525878906,0.734375,0.75390625,-0.00041807463276199996,42.42,45.0,59.33,0.0,96.58,30.52,0.0,127.41600000000003,42.831999999999994,0.0
126,97.97182869911194,156.28800606796273,32.228126525878906,0.734375,0.75390625,-0.00043395088869147,42.42,45.0,58.48,0.0,96.58,31.74,0.0,127.41600000000003,42.831999999999994,0.0
127,98.08281540870667,156.28800606796273,32.23125076293945,0.736328125,0.755859375,-0.0004410069959703833,38.3,45.0,55.05,0.0,100.7,32.46,0.0,127.41600000000003,42.831999999999994,0.0
